,K,S,q,r,sigma,t,price
7191,150.0,198.9,0.0,0.1882,0.26544998329566,1.0,0.6348597874682834
7192,150.0,198.9,0.0,0.1882,0.3874180606791659,0.25,0.5962264992259916
7193,150.0,198.9,0.0,0.1882,0.3874180606791659,0.5,1.7427702378592924
7194,150.0,198.9,0.0,0.1882,0.3874180606791659,0.75,2.640258673557402
7195,150.0,198.9,0.0,0.1882,0.3874180606791659,1.0,3.277572112470267
7196,150.0,198.9,0.0,0.1882,0.7066863283197075,0.25,5.592533557133399
7197,150.0,198.9,0.0,0.1882,0.7066863283197075,0.5,10.553524659218251
7198,150.0,198.9,0.0,0.1882,0.7066863283197075,0.75,13.903589774731458
7199,150.0,198.9,0.0,0.1882,0.7066863283197075,1.0,16.247846621298898
7200,150.0,198.9,0.0,0.0118,0.02776319114275506,0.25,5.5764138563164765e-95
7201,150.0,198.9,0.0,0.0118,0.02776319114275506,0.5,1.085031720253225e-49
7202,150.0,198.9,0.0,0.0118,0.02776319114275506,0.75,1.7014353988549187e-34
7203,150.0,198.9,0.0,0.0118,0.02776319114275506,1.0,7.465459277263063e-27
7204,150.0,198.9,0.0,0.0118,0.16424854217092363,0.25,0.0009257404231794361
7205,150.0,198.9,0.0,0.0118,0.16424854217092363,0.5,0.04254070664791109
7206,150.0,198.9,0.0,0.0118,0.16424854217092363,0.75,0.18312655997097418
7207,150.0,198.9,0.0,0.0118,0.16424854217092363,1.0,0.4120455676265603
7208,150.0,198.9,0.0,0.0118,0.26544998329566,0.25,0.12926917906255997
7209,150.0,198.9,0.0,0.0118,0.26544998329566,0.5,0.8720889718688628
7210,150.0,198.9,0.0,0.0118,0.26544998329566,0.75,1.9255235318143682
7211,150.0,198.9,0.0,0.0118,0.26544998329566,1.0,3.0643177773154227
7212,150.0,198.9,0.0,0.0118,0.3874180606791659,0.25,1.040111480102837
7213,150.0,198.9,0.0,0.0118,0.3874180606791659,0.5,3.538317063854388
7214,150.0,198.9,0.0,0.0118,0.3874180606791659,0.75,6.097096650488174
7215,150.0,198.9,0.0,0.0118,0.3874180606791659,1.0,8.501208856939556
7216,150.0,198.9,0.0,0.0118,0.7066863283197075,0.25,7.17042693828941
7217,150.0,198.9,0.0,0.0118,0.7066863283197075,0.5,14.83105291454199
7218,150.0,198.9,0.0,0.0118,0.7066863283197075,0.75,21.121993758602823
7219,150.0,198.9,0.0,0.0118,0.7066863283197075,1.0,26.491106085245658
7220,150.0,198.9,0.0,0.0559,0.02776319114275506,0.25,3.0888130202419458e-102
7221,150.0,198.9,0.0,0.0559,0.02776319114275506,0.5,3.433093243659105e-57
7222,150.0,198.9,0.0,0.0559,0.02776319114275506,0.75,3.088892425830903e-42
7223,150.0,198.9,0.0,0.0559,0.02776319114275506,1.0,7.807389516828149e-35
7224,150.0,198.9,0.0,0.0559,0.16424854217092363,0.25,0.0005371867467116532
7225,150.0,198.9,0.0,0.0559,0.16424854217092363,0.5,0.023078736437649225
7226,150.0,198.9,0.0,0.0559,0.16424854217092363,0.75,0.09363023000959708
7227,150.0,198.9,0.0,0.0559,0.16424854217092363,1.0,0.19957396865376809
7228,150.0,198.9,0.0,0.0559,0.26544998329566,0.25,0.1015708007215285
7229,150.0,198.9,0.0,0.0559,0.26544998329566,0.5,0.6542025601926615
7230,150.0,198.9,0.0,0.0559,0.26544998329566,0.75,1.3888188595530744
7231,150.0,198.9,0.0,0.0559,0.26544998329566,1.0,2.13381670823486
7232,150.0,198.9,0.0,0.0559,0.3874180606791659,0.25,0.90847950804886
7233,150.0,198.9,0.0,0.0559,0.3874180606791659,0.5,2.9856712834093027
7234,150.0,198.9,0.0,0.0559,0.3874180606791659,0.75,4.998450199040057
7235,150.0,198.9,0.0,0.0559,0.3874180606791659,1.0,6.792232545273778
7236,150.0,198.9,0.0,0.0559,0.7066863283197075,0.25,6.745370588754731
7237,150.0,198.9,0.0,0.0559,0.7066863283197075,0.5,13.648270789471237
7238,150.0,198.9,0.0,0.0559,0.7066863283197075,0.75,19.079934867773133
7239,150.0,198.9,0.0,0.0559,0.7066863283197075,1.0,23.531876275609886
7240,150.0,198.9,0.0,0.09999999999999999,0.02776319114275506,0.25,9.129879921611552e-110
7241,150.0,198.9,0.0,0.09999999999999999,0.02776319114275506,0.5,3.1066284641425037e-65
7242,150.0,198.9,0.0,0.09999999999999999,0.02776319114275506,0.75,8.622276217745693e-51
7243,150.0,198.9,0.0,0.09999999999999999,0.02776319114275506,1.0,6.764405728939957e-44
7244,150.0,198.9,0.0,0.09999999999999999,0.16424854217092363,0.25,0.0003066770163442352
7245,150.0,198.9,0.0,0.09999999999999999,0.16424854217092363,0.5,0.01213665748254828
7246,150.0,198.9,0.0,0.09999999999999999,0.16424854217092363,0.75,0.04574644012142312
7247,150.0,198.9,0.0,0.09999999999999999,0.16424854217092363,1.0,0.09108624743162226
7248,150.0,198.9,0.0,0.09999999999999999,0.26544998329566,0.25,0.07934776740607034
7249,150.0,198.9,0.0,0.09999999999999999,0.26544998329566,0.5,0.48542587706440354
7250,150.0,198.9,0.0,0.09999999999999999,0.26544998329566,0.75,0.9859258588712735
7251,150.0,198.9,0.0,0.09999999999999999,0.26544998329566,1.0,1.4553236269690033
7252,150.0,198.9,0.0,0.09999999999999999,0.3874180606791659,0.25,0.7915053217207764
7253,150.0,198.9,0.0,0.09999999999999999,0.3874180606791659,0.5,2.5073493526959854
7254,150.0,198.9,0.0,0.09999999999999999,0.3874180606791659,0.75,4.069372122467053
7255,150.0,198.9,0.0,0.09999999999999999,0.3874180606791659,1.0,5.37761454864955
7256,150.0,198.9,0.0,0.09999999999999999,0.7066863283197075,0.25,6.341196054813746
7257,150.0,198.9,0.0,0.09999999999999999,0.7066863283197075,0.5,12.543558443224287
7258,150.0,198.9,0.0,0.09999999999999999,0.7066863283197075,0.75,17.20269887265417
7259,150.0,198.9,0.0,0.09999999999999999,0.7066863283197075,1.0,20.85142944402484
7260,150.0,198.9,0.0,0.1441,0.02776319114275506,0.25,1.4397712204420805e-117
7261,150.0,198.9,0.0,0.1441,0.02776319114275506,0.5,8.030144828823364e-74
7262,150.0,198.9,0.0,0.1441,0.02776319114275506,0.75,3.688037828497255e-60
7263,150.0,198.9,0.0,0.1441,0.02776319114275506,1.0,4.8226980501483103e-54
7264,150.0,198.9,0.0,0.1441,0.16424854217092363,0.25,0.00017223523958629104
7265,150.0,198.9,0.0,0.1441,0.16424854217092363,0.5,0.006184595303784123
7266,150.0,198.9,0.0,0.1441,0.16424854217092363,0.75,0.02134186617832039
7267,150.0,198.9,0.0,0.1441,0.16424854217092363,1.0,0.039120757033903296
7268,150.0,198.9,0.0,0.1441,0.26544998329566,0.25,0.0616276936722038
7269,150.0,198.9,0.0,0.1441,0.26544998329566,0.5,0.3562300639541859
7270,150.0,198.9,0.0,0.1441,0.26544998329566,0.75,0.6886785156335463
7271,150.0,198.9,0.0,0.1441,0.26544998329566,1.0,0.9716975763154027
7272,150.0,198.9,0.0,0.1441,0.3874180606791659,0.25,0.6878414790855373
7273,150.0,198.9,0.0,0.1441,0.3874180606791659,0.5,2.0955077095577592
7274,150.0,198.9,0.0,0.1441,0.3874180606791659,0.75,3.289633871162336
7275,150.0,198.9,0.0,0.1441,0.3874180606791659,1.0,4.218219453657291
7276,150.0,198.9,0.0,0.1441,0.7066863283197075,0.25,5.957161224624359
7277,150.0,198.9,0.0,0.1441,0.7066863283197075,0.5,11.513194989748278
7278,150.0,198.9,0.0,0.1441,0.7066863283197075,0.75,15.48044359697689
7279,150.0,198.9,0.0,0.1441,0.7066863283197075,1.0,18.42981893931824
7280,150.0,198.9,0.0,0.1882,0.02776319114275506,0.25,1.2111647322110587e-125
7281,150.0,198.9,0.0,0.1882,0.02776319114275506,0.5,5.9231157647539656e-83
7282,150.0,198.9,0.0,0.1882,0.02776319114275506,0.75,2.4109624715408187e-70
7283,150.0,198.9,0.0,0.1882,0.02776319114275506,1.0,2.8156248941484487e-65
7284,150.0,198.9,0.0,0.1882,0.16424854217092363,0.25,9.515130732434056e-05
7285,150.0,198.9,0.0,0.1882,0.16424854217092363,0.5,0.003052867426302537
7286,150.0,198.9,0.0,0.1882,0.16424854217092363,0.75,0.009500285160455675
7287,150.0,198.9,0.0,0.1882,0.16424854217092363,1.0,0.015792706639885683
7288,150.0,198.9,0.0,0.1882,0.26544998329566,0.25,0.04758571358616478
7289,150.0,198.9,0.0,0.1882,0.26544998329566,0.5,0.2585094526744767
7290,150.0,198.9,0.0,0.1882,0.26544998329566,0.75,0.4731979883332896
7291,150.0,198.9,0.0,0.1882,0.26544998329566,1.0,0.6348597874682834
7292,150.0,198.9,0.0,0.1882,0.3874180606791659,0.25,0.5962264992259916
7293,150.0,198.9,0.0,0.1882,0.3874180606791659,0.5,1.7427702378592924
7294,150.0,198.9,0.0,0.1882,0.3874180606791659,0.75,2.640258673557402
7295,150.0,198.9,0.0,0.1882,0.3874180606791659,1.0,3.277572112470267
7296,150.0,198.9,0.0,0.1882,0.7066863283197075,0.25,5.592533557133399
7297,150.0,198.9,0.0,0.1882,0.7066863283197075,0.5,10.553524659218251
7298,150.0,198.9,0.0,0.1882,0.7066863283197075,0.75,13.903589774731458
7299,150.0,198.9,0.0,0.1882,0.7066863283197075,1.0,16.247846621298898
7300,150.0,198.9,0.0,0.0118,0.02776319114275506,0.25,5.5764138563164765e-95
7301,150.0,198.9,0.0,0.0118,0.02776319114275506,0.5,1.085031720253225e-49
7302,150.0,198.9,0.0,0.0118,0.02776319114275506,0.75,1.7014353988549187e-34
7303,150.0,198.9,0.0,0.0118,0.02776319114275506,1.0,7.465459277263063e-27
7304,150.0,198.9,0.0,0.0118,0.16424854217092363,0.25,0.0009257404231794361
7305,150.0,198.9,0.0,0.0118,0.16424854217092363,0.5,0.04254070664791109
7306,150.0,198.9,0.0,0.0118,0.16424854217092363,0.75,0.18312655997097418
7307,150.0,198.9,0.0,0.0118,0.16424854217092363,1.0,0.4120455676265603
7308,150.0,198.9,0.0,0.0118,0.26544998329566,0.25,0.12926917906255997
7309,150.0,198.9,0.0,0.0118,0.26544998329566,0.5,0.8720889718688628
7310,150.0,198.9,0.0,0.0118,0.26544998329566,0.75,1.9255235318143682
7311,150.0,198.9,0.0,0.0118,0.26544998329566,1.0,3.0643177773154227
7312,150.0,198.9,0.0,0.0118,0.3874180606791659,0.25,1.040111480102837
7313,150.0,198.9,0.0,0.0118,0.3874180606791659,0.5,3.538317063854388
7314,150.0,198.9,0.0,0.0118,0.3874180606791659,0.75,6.097096650488174
7315,150.0,198.9,0.0,0.0118,0.3874180606791659,1.0,8.501208856939556
7316,150.0,198.9,0.0,0.0118,0.7066863283197075,0.25,7.17042693828941
7317,150.0,198.9,0.0,0.0118,0.7066863283197075,0.5,14.83105291454199
7318,150.0,198.9,0.0,0.0118,0.7066863283197075,0.75,21.121993758602823
7319,150.0,198.9,0.0,0.0118,0.7066863283197075,1.0,26.491106085245658
7320,150.0,198.9,0.0,0.0559,0.02776319114275506,0.25,3.0888130202419458e-102
7321,150.0,198.9,0.0,0.0559,0.02776319114275506,0.5,3.433093243659105e-57
7322,150.0,198.9,0.0,0.0559,0.02776319114275506,0.75,3.088892425830903e-42
7323,150.0,198.9,0.0,0.0559,0.02776319114275506,1.0,7.807389516828149e-35
7324,150.0,198.9,0.0,0.0559,0.16424854217092363,0.25,0.0005371867467116532
7325,150.0,198.9,0.0,0.0559,0.16424854217092363,0.5,0.023078736437649225
7326,150.0,198.9,0.0,0.0559,0.16424854217092363,0.75,0.09363023000959708
7327,150.0,198.9,0.0,0.0559,0.16424854217092363,1.0,0.19957396865376809
7328,150.0,198.9,0.0,0.0559,0.26544998329566,0.25,0.1015708007215285
7329,150.0,198.9,0.0,0.0559,0.26544998329566,0.5,0.6542025601926615
7330,150.0,198.9,0.0,0.0559,0.26544998329566,0.75,1.3888188595530744
7331,150.0,198.9,0.0,0.0559,0.26544998329566,1.0,2.13381670823486
7332,150.0,198.9,0.0,0.0559,0.3874180606791659,0.25,0.90847950804886
7333,150.0,198.9,0.0,0.0559,0.3874180606791659,0.5,2.9856712834093027
7334,150.0,198.9,0.0,0.0559,0.3874180606791659,0.75,4.998450199040057
7335,150.0,198.9,0.0,0.0559,0.3874180606791659,1.0,6.792232545273778
7336,150.0,198.9,0.0,0.0559,0.7066863283197075,0.25,6.745370588754731
7337,150.0,198.9,0.0,0.0559,0.7066863283197075,0.5,13.648270789471237
7338,150.0,198.9,0.0,0.0559,0.7066863283197075,0.75,19.079934867773133
7339,150.0,198.9,0.0,0.0559,0.7066863283197075,1.0,23.531876275609886
7340,150.0,198.9,0.0,0.09999999999999999,0.02776319114275506,0.25,9.129879921611552e-110
7341,150.0,198.9,0.0,0.09999999999999999,0.02776319114275506,0.5,3.1066284641425037e-65
7342,150.0,198.9,0.0,0.09999999999999999,0.02776319114275506,0.75,8.622276217745693e-51
7343,150.0,198.9,0.0,0.09999999999999999,0.02776319114275506,1.0,6.764405728939957e-44
7344,150.0,198.9,0.0,0.09999999999999999,0.16424854217092363,0.25,0.0003066770163442352
7345,150.0,198.9,0.0,0.09999999999999999,0.16424854217092363,0.5,0.01213665748254828
7346,150.0,198.9,0.0,0.09999999999999999,0.16424854217092363,0.75,0.04574644012142312
7347,150.0,198.9,0.0,0.09999999999999999,0.16424854217092363,1.0,0.09108624743162226
7348,150.0,198.9,0.0,0.09999999999999999,0.26544998329566,0.25,0.07934776740607034
7349,150.0,198.9,0.0,0.09999999999999999,0.26544998329566,0.5,0.48542587706440354
7350,150.0,198.9,0.0,0.09999999999999999,0.26544998329566,0.75,0.9859258588712735
7351,150.0,198.9,0.0,0.09999999999999999,0.26544998329566,1.0,1.4553236269690033
7352,150.0,198.9,0.0,0.09999999999999999,0.3874180606791659,0.25,0.7915053217207764
7353,150.0,198.9,0.0,0.09999999999999999,0.3874180606791659,0.5,2.5073493526959854
7354,150.0,198.9,0.0,0.09999999999999999,0.3874180606791659,0.75,4.069372122467053
7355,150.0,198.9,0.0,0.09999999999999999,0.3874180606791659,1.0,5.37761454864955
7356,150.0,198.9,0.0,0.09999999999999999,0.7066863283197075,0.25,6.341196054813746
7357,150.0,198.9,0.0,0.09999999999999999,0.7066863283197075,0.5,12.543558443224287
7358,150.0,198.9,0.0,0.09999999999999999,0.7066863283197075,0.75,17.20269887265417
7359,150.0,198.9,0.0,0.09999999999999999,0.7066863283197075,1.0,20.85142944402484
7360,150.0,198.9,0.0,0.1441,0.02776319114275506,0.25,1.4397712204420805e-117
7361,150.0,198.9,0.0,0.1441,0.02776319114275506,0.5,8.030144828823364e-74
7362,150.0,198.9,0.0,0.1441,0.02776319114275506,0.75,3.688037828497255e-60
7363,150.0,198.9,0.0,0.1441,0.02776319114275506,1.0,4.8226980501483103e-54
7364,150.0,198.9,0.0,0.1441,0.16424854217092363,0.25,0.00017223523958629104
7365,150.0,198.9,0.0,0.1441,0.16424854217092363,0.5,0.006184595303784123
7366,150.0,198.9,0.0,0.1441,0.16424854217092363,0.75,0.02134186617832039
7367,150.0,198.9,0.0,0.1441,0.16424854217092363,1.0,0.039120757033903296
7368,150.0,198.9,0.0,0.1441,0.26544998329566,0.25,0.0616276936722038
7369,150.0,198.9,0.0,0.1441,0.26544998329566,0.5,0.3562300639541859
7370,150.0,198.9,0.0,0.1441,0.26544998329566,0.75,0.6886785156335463
7371,150.0,198.9,0.0,0.1441,0.26544998329566,1.0,0.9716975763154027
7372,150.0,198.9,0.0,0.1441,0.3874180606791659,0.25,0.6878414790855373
7373,150.0,198.9,0.0,0.1441,0.3874180606791659,0.5,2.0955077095577592
7374,150.0,198.9,0.0,0.1441,0.3874180606791659,0.75,3.289633871162336
7375,150.0,198.9,0.0,0.1441,0.3874180606791659,1.0,4.218219453657291
7376,150.0,198.9,0.0,0.1441,0.7066863283197075,0.25,5.957161224624359
7377,150.0,198.9,0.0,0.1441,0.7066863283197075,0.5,11.513194989748278
7378,150.0,198.9,0.0,0.1441,0.7066863283197075,0.75,15.48044359697689
7379,150.0,198.9,0.0,0.1441,0.7066863283197075,1.0,18.42981893931824
7380,150.0,198.9,0.0,0.1882,0.02776319114275506,0.25,1.2111647322110587e-125
7381,150.0,198.9,0.0,0.1882,0.02776319114275506,0.5,5.9231157647539656e-83
7382,150.0,198.9,0.0,0.1882,0.02776319114275506,0.75,2.4109624715408187e-70
7383,150.0,198.9,0.0,0.1882,0.02776319114275506,1.0,2.8156248941484487e-65
7384,150.0,198.9,0.0,0.1882,0.16424854217092363,0.25,9.515130732434056e-05
7385,150.0,198.9,0.0,0.1882,0.16424854217092363,0.5,0.003052867426302537
7386,150.0,198.9,0.0,0.1882,0.16424854217092363,0.75,0.009500285160455675
7387,150.0,198.9,0.0,0.1882,0.16424854217092363,1.0,0.015792706639885683
7388,150.0,198.9,0.0,0.1882,0.26544998329566,0.25,0.04758571358616478
7389,150.0,198.9,0.0,0.1882,0.26544998329566,0.5,0.2585094526744767
7390,150.0,198.9,0.0,0.1882,0.26544998329566,0.75,0.4731979883332896
7391,150.0,198.9,0.0,0.1882,0.26544998329566,1.0,0.6348597874682834
7392,150.0,198.9,0.0,0.1882,0.3874180606791659,0.25,0.5962264992259916
7393,150.0,198.9,0.0,0.1882,0.3874180606791659,0.5,1.7427702378592924
7394,150.0,198.9,0.0,0.1882,0.3874180606791659,0.75,2.640258673557402
7395,150.0,198.9,0.0,0.1882,0.3874180606791659,1.0,3.277572112470267
7396,150.0,198.9,0.0,0.1882,0.7066863283197075,0.25,5.592533557133399
7397,150.0,198.9,0.0,0.1882,0.7066863283197075,0.5,10.553524659218251
7398,150.0,198.9,0.0,0.1882,0.7066863283197075,0.75,13.903589774731458
7399,150.0,198.9,0.0,0.1882,0.7066863283197075,1.0,16.247846621298898
7400,150.0,198.9,0.0,0.0118,0.02776319114275506,0.25,5.5764138563164765e-95
7401,150.0,198.9,0.0,0.0118,0.02776319114275506,0.5,1.085031720253225e-49
7402,150.0,198.9,0.0,0.0118,0.02776319114275506,0.75,1.7014353988549187e-34
7403,150.0,198.9,0.0,0.0118,0.02776319114275506,1.0,7.465459277263063e-27
7404,150.0,198.9,0.0,0.0118,0.16424854217092363,0.25,0.0009257404231794361
7405,150.0,198.9,0.0,0.0118,0.16424854217092363,0.5,0.04254070664791109
7406,150.0,198.9,0.0,0.0118,0.16424854217092363,0.75,0.18312655997097418
7407,150.0,198.9,0.0,0.0118,0.16424854217092363,1.0,0.4120455676265603
7408,150.0,198.9,0.0,0.0118,0.26544998329566,0.25,0.12926917906255997
7409,150.0,198.9,0.0,0.0118,0.26544998329566,0.5,0.8720889718688628
7410,150.0,198.9,0.0,0.0118,0.26544998329566,0.75,1.9255235318143682
7411,150.0,198.9,0.0,0.0118,0.26544998329566,1.0,3.0643177773154227
7412,150.0,198.9,0.0,0.0118,0.3874180606791659,0.25,1.040111480102837
7413,150.0,198.9,0.0,0.0118,0.3874180606791659,0.5,3.538317063854388
7414,150.0,198.9,0.0,0.0118,0.3874180606791659,0.75,6.097096650488174
7415,150.0,198.9,0.0,0.0118,0.3874180606791659,1.0,8.501208856939556
7416,150.0,198.9,0.0,0.0118,0.7066863283197075,0.25,7.17042693828941
7417,150.0,198.9,0.0,0.0118,0.7066863283197075,0.5,14.83105291454199
7418,150.0,198.9,0.0,0.0118,0.7066863283197075,0.75,21.121993758602823
7419,150.0,198.9,0.0,0.0118,0.7066863283197075,1.0,26.491106085245658
7420,150.0,198.9,0.0,0.0559,0.02776319114275506,0.25,3.0888130202419458e-102
7421,150.0,198.9,0.0,0.0559,0.02776319114275506,0.5,3.433093243659105e-57
7422,150.0,198.9,0.0,0.0559,0.02776319114275506,0.75,3.088892425830903e-42
7423,150.0,198.9,0.0,0.0559,0.02776319114275506,1.0,7.807389516828149e-35
7424,150.0,198.9,0.0,0.0559,0.16424854217092363,0.25,0.0005371867467116532
7425,150.0,198.9,0.0,0.0559,0.16424854217092363,0.5,0.023078736437649225
7426,150.0,198.9,0.0,0.0559,0.16424854217092363,0.75,0.09363023000959708
7427,150.0,198.9,0.0,0.0559,0.16424854217092363,1.0,0.19957396865376809
7428,150.0,198.9,0.0,0.0559,0.26544998329566,0.25,0.1015708007215285
7429,150.0,198.9,0.0,0.0559,0.26544998329566,0.5,0.6542025601926615
7430,150.0,198.9,0.0,0.0559,0.26544998329566,0.75,1.3888188595530744
7431,150.0,198.9,0.0,0.0559,0.26544998329566,1.0,2.13381670823486
7432,150.0,198.9,0.0,0.0559,0.3874180606791659,0.25,0.90847950804886
7433,150.0,198.9,0.0,0.0559,0.3874180606791659,0.5,2.9856712834093027
7434,150.0,198.9,0.0,0.0559,0.3874180606791659,0.75,4.998450199040057
7435,150.0,198.9,0.0,0.0559,0.3874180606791659,1.0,6.792232545273778
7436,150.0,198.9,0.0,0.0559,0.7066863283197075,0.25,6.745370588754731
7437,150.0,198.9,0.0,0.0559,0.7066863283197075,0.5,13.648270789471237
7438,150.0,198.9,0.0,0.0559,0.7066863283197075,0.75,19.079934867773133
7439,150.0,198.9,0.0,0.0559,0.7066863283197075,1.0,23.531876275609886
7440,150.0,198.9,0.0,0.09999999999999999,0.02776319114275506,0.25,9.129879921611552e-110
7441,150.0,198.9,0.0,0.09999999999999999,0.02776319114275506,0.5,3.1066284641425037e-65
7442,150.0,198.9,0.0,0.09999999999999999,0.02776319114275506,0.75,8.622276217745693e-51
7443,150.0,198.9,0.0,0.09999999999999999,0.02776319114275506,1.0,6.764405728939957e-44
7444,150.0,198.9,0.0,0.09999999999999999,0.16424854217092363,0.25,0.0003066770163442352
7445,150.0,198.9,0.0,0.09999999999999999,0.16424854217092363,0.5,0.01213665748254828
7446,150.0,198.9,0.0,0.09999999999999999,0.16424854217092363,0.75,0.04574644012142312
7447,150.0,198.9,0.0,0.09999999999999999,0.16424854217092363,1.0,0.09108624743162226
7448,150.0,198.9,0.0,0.09999999999999999,0.26544998329566,0.25,0.07934776740607034
7449,150.0,198.9,0.0,0.09999999999999999,0.26544998329566,0.5,0.48542587706440354
7450,150.0,198.9,0.0,0.09999999999999999,0.26544998329566,0.75,0.9859258588712735
7451,150.0,198.9,0.0,0.09999999999999999,0.26544998329566,1.0,1.4553236269690033
7452,150.0,198.9,0.0,0.09999999999999999,0.3874180606791659,0.25,0.7915053217207764
7453,150.0,198.9,0.0,0.09999999999999999,0.3874180606791659,0.5,2.5073493526959854
7454,150.0,198.9,0.0,0.09999999999999999,0.3874180606791659,0.75,4.069372122467053
7455,150.0,198.9,0.0,0.09999999999999999,0.3874180606791659,1.0,5.37761454864955
7456,150.0,198.9,0.0,0.09999999999999999,0.7066863283197075,0.25,6.341196054813746
7457,150.0,198.9,0.0,0.09999999999999999,0.7066863283197075,0.5,12.543558443224287
7458,150.0,198.9,0.0,0.09999999999999999,0.7066863283197075,0.75,17.20269887265417
7459,150.0,198.9,0.0,0.09999999999999999,0.7066863283197075,1.0,20.85142944402484
7460,150.0,198.9,0.0,0.1441,0.02776319114275506,0.25,1.4397712204420805e-117
7461,150.0,198.9,0.0,0.1441,0.02776319114275506,0.5,8.030144828823364e-74
7462,150.0,198.9,0.0,0.1441,0.02776319114275506,0.75,3.688037828497255e-60
7463,150.0,198.9,0.0,0.1441,0.02776319114275506,1.0,4.8226980501483103e-54
7464,150.0,198.9,0.0,0.1441,0.16424854217092363,0.25,0.00017223523958629104
7465,150.0,198.9,0.0,0.1441,0.16424854217092363,0.5,0.006184595303784123
7466,150.0,198.9,0.0,0.1441,0.16424854217092363,0.75,0.02134186617832039
7467,150.0,198.9,0.0,0.1441,0.16424854217092363,1.0,0.039120757033903296
7468,150.0,198.9,0.0,0.1441,0.26544998329566,0.25,0.0616276936722038
7469,150.0,198.9,0.0,0.1441,0.26544998329566,0.5,0.3562300639541859
7470,150.0,198.9,0.0,0.1441,0.26544998329566,0.75,0.6886785156335463
7471,150.0,198.9,0.0,0.1441,0.26544998329566,1.0,0.9716975763154027
